"CN","INVYR","STATECD","COUNTYCD","O3PLOT","FIELD_ID","SPLIT_PLOTID","GROUND_LOC_CD","MEASYEAR","BIOSPCD","AMNT_MAX","AMNT_MIN","AMNT_MEAN","SVRTY_MAX","SVRTY_MIN","SVRTY_MEAN","PLANT_INJ_CNT","PLANT_EVAL_CNT","PLANT_RATIO","BIOSPCD_SUM","BIOSPCD_INDEX","ELEV","PLTSIZE","ASPECT","TERRPOS","SOILDPTH","SOILDRN","PLOTWET","PLTDSTRB","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"234061952010661",2009,39,47,12131,1213,1,1,2009,541,0,0,0,0,0,0,0,30,0,0,0,877,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234061954010661",2009,39,15,6481,648,1,1,2009,365,0,0,0,0,0,0,0,30,0,0,0,921,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234061955010661",2009,39,15,6481,648,1,1,2009,366,0,0,0,0,0,0,0,30,0,0,0,921,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234061956010661",2009,39,15,6481,648,1,1,2009,541,0,0,0,0,0,0,0,30,0,0,0,921,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234061958010661",2009,39,135,2871,287,1,1,2009,365,0,0,0,0,0,0,0,30,0,0,0,974,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234061959010661",2009,39,135,2871,287,1,1,2009,541,0,0,0,0,0,0,0,30,0,0,0,974,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234061960010661",2009,39,135,2871,287,1,1,2009,915,0,0,0,0,0,0,0,30,0,0,0,974,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234061962010661",2009,39,57,14351,1435,1,1,2009,365,0,0,0,0,0,0,0,12,0,0,0,882,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234061963010661",2009,39,57,14351,1435,1,1,2009,366,0,0,0,0,0,0,0,10,0,0,0,882,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234061964010661",2009,39,57,14351,1435,1,1,2009,541,0,0,0,0,0,0,0,15,0,0,0,882,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234061965010661",2009,39,57,14351,1435,1,1,2009,762,0,0,0,0,0,0,0,30,0,0,0,882,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234061966010661",2009,39,57,14351,1435,1,1,2009,915,0,0,0,0,0,0,0,30,0,0,0,882,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062269010661",2009,39,157,8191,819,1,1,2009,366,0,0,0,0,0,0,0,30,0,0,0,995,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062270010661",2009,39,157,8191,819,1,1,2009,762,0,0,0,0,0,0,0,30,0,0,0,995,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062271010661",2009,39,157,8191,819,1,1,2009,915,0,0,0,0,0,0,0,16,0,0,0,995,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062272010661",2009,39,157,8191,819,1,1,2009,931,0,0,0,0,0,0,0,30,0,0,0,995,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062280010661",2009,39,151,10621,1062,1,1,2009,366,0,0,0,0,0,0,0,30,0,0,0,1119,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062281010661",2009,39,151,10621,1062,1,1,2009,541,0,0,0,0,0,0,0,30,0,0,0,1119,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062282010661",2009,39,151,10621,1062,1,1,2009,915,0,0,0,0,0,0,0,14,0,0,0,1119,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062284010661",2009,39,151,4531,453,1,1,2009,366,0,0,0,0,0,0,0,30,0,0,0,1220,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062285010661",2009,39,151,4531,453,1,1,2009,541,0,0,0,0,0,0,0,30,0,0,0,1220,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062287010661",2009,39,151,4531,453,1,1,2009,915,0,0,0,0,0,0,0,15,0,0,0,1220,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062289010661",2009,39,89,1221,122,1,3,2009,541,0,0,0,0,0,0,0,30,0,0,0,1163,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234062290010661",2009,39,89,1221,122,1,3,2009,762,0,0,0,0,0,0,0,30,0,0,0,1163,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234062291010661",2009,39,89,1221,122,1,3,2009,931,0,0,0,0,0,0,0,30,0,0,0,1163,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234062293010661",2009,39,41,8681,868,1,1,2009,365,0,0,0,0,0,0,0,30,0,0,0,952,2,0,4,1,2,,0,"",2010-09-20,"10661","",,""
"234062294010661",2009,39,41,8681,868,1,1,2009,541,0,0,0,0,0,0,0,14,0,0,0,952,2,0,4,1,2,,0,"",2010-09-20,"10661","",,""
"234062299010661",2009,39,41,8682,868,2,1,2009,915,0,0,0,0,0,0,0,30,0,0,0,966,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062301010661",2009,39,169,4701,470,1,1,2009,365,0,0,0,0,0,0,0,30,0,0,0,1132,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062302010661",2009,39,169,4701,470,1,1,2009,541,0,0,0,0,0,0,0,30,0,0,0,1132,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062303010661",2009,39,169,4701,470,1,1,2009,762,0,0,0,0,0,0,0,10,0,0,0,1132,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062306010661",2009,39,37,4851,485,1,1,2009,365,0.88,0.16,0.6025,0.63,0.035,0.27375,8,30,0.26666667,0.1611875,0.04298333,1027,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062307010661",2009,39,37,4851,485,1,1,2009,366,0,0,0,0,0,0,0,30,0,0,0,1027,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"226075773010661",1998,39,5,9191,919,1,1,1998,366,0,0,0,0,0,0,0,10,0,0,0,1300,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"234062308010661",2009,39,37,4851,485,1,1,2009,541,0.88,0.88,0.88,0.63,0.63,0.63,1,30,0.03333333,0.5544,0.01848,1027,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062310010661",2009,39,41,8921,892,1,2,2009,365,0,0,0,0,0,0,0,30,0,0,0,921,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234062311010661",2009,39,41,8921,892,1,2,2009,366,0,0,0,0,0,0,0,30,0,0,0,921,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234062312010661",2009,39,41,8921,892,1,2,2009,541,0,0,0,0,0,0,0,30,0,0,0,921,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234062313010661",2009,39,41,8921,892,1,2,2009,915,0,0,0,0,0,0,0,30,0,0,0,921,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234062315010661",2009,39,175,6571,657,1,1,2009,365,0,0,0,0,0,0,0,30,0,0,0,822,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062316010661",2009,39,175,6571,657,1,1,2009,366,0,0,0,0,0,0,0,30,0,0,0,822,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062317010661",2009,39,175,6571,657,1,1,2009,541,0,0,0,0,0,0,0,30,0,0,0,822,2,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062583010661",2009,39,155,1461,146,1,2,2009,366,0,0,0,0,0,0,0,30,0,0,0,954,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234062584010661",2009,39,155,1461,146,1,2,2009,541,0,0,0,0,0,0,0,30,0,0,0,954,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234062586010661",2009,39,155,1461,146,1,2,2009,915,0,0,0,0,0,0,0,25,0,0,0,954,1,0,4,1,1,,0,"",2010-09-20,"10661","",2010-09-21,"10661"
"234062589010661",2009,39,7,7431,743,1,1,2009,366,0,0,0,0,0,0,0,19,0,0,0,1064,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062590010661",2009,39,7,7431,743,1,1,2009,541,0,0,0,0,0,0,0,28,0,0,0,1064,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062594010661",2009,39,7,7431,743,1,1,2009,998,0.88,0.16,0.635,0.16,0.16,0.16,6,14,0.42857143,0.1016,0.04354286,1064,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062596010661",2009,39,7,7432,743,2,1,2009,365,0,0,0,0,0,0,0,12,0,0,0,1062,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062597010661",2009,39,7,7432,743,2,1,2009,366,0,0,0,0,0,0,0,14,0,0,0,1062,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062598010661",2009,39,7,7432,743,2,1,2009,541,0,0,0,0,0,0,0,5,0,0,0,1062,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062605010661",2009,39,103,5321,532,1,1,2009,366,0,0,0,0,0,0,0,30,0,0,0,1188,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"234062606010661",2009,39,103,5321,532,1,1,2009,541,0,0,0,0,0,0,0,30,0,0,0,1188,1,0,4,1,1,,0,"",2010-09-20,"10661","",,""
"226150183010661",2002,39,151,4531,453,1,1,2002,621,0,0,0,0,0,0,0,12,0,0,0,1215,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147328010661",2001,39,1,3921,392,1,1,2001,365,0,0,0,0,0,0,0,30,0,0,0,964,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147329010661",2001,39,1,3921,392,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,964,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147330010661",2001,39,1,3921,392,1,1,2001,541,0,0,0,0,0,0,0,30,0,0,0,964,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226148143010661",2001,39,7,7431,743,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,1059,2,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226148144010661",2001,39,7,7431,743,1,1,2001,541,0,0,0,0,0,0,0,16,0,0,0,1059,2,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226148145010661",2001,39,7,7431,743,1,1,2001,621,0,0,0,0,0,0,0,30,0,0,0,1059,2,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226148146010661",2001,39,7,7431,743,1,1,2001,762,0,0,0,0,0,0,0,30,0,0,0,1059,2,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226147846010661",2001,39,13,8321,832,1,1,2001,365,0,0,0,0,0,0,0,17,0,0,0,1280,2,315,3,1,1,,0,"",2010-06-07,"10661","",,""
"226147847010661",2001,39,13,8321,832,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,1280,2,315,3,1,1,,0,"",2010-06-07,"10661","",,""
"226147848010661",2001,39,13,8321,832,1,1,2001,541,0,0,0,0,0,0,0,25,0,0,0,1280,2,315,3,1,1,,0,"",2010-06-07,"10661","",,""
"226147571010661",2001,39,15,6481,648,1,1,2001,365,0.63,0.63,0.63,0.38,0.38,0.38,2,30,0.06666667,0.2394,0.01596,900,2,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226147572010661",2001,39,15,6481,648,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,900,2,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226147573010661",2001,39,15,6481,648,1,1,2001,541,0,0,0,0,0,0,0,30,0,0,0,900,2,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226147886010661",2001,39,37,14591,1459,1,1,2001,365,0.88,0.035,0.62409091,0.88,0.035,0.46772727,11,30,0.36666667,0.32116591,0.11776083,1000,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147887010661",2001,39,37,14591,1459,1,1,2001,541,0.88,0.035,0.60409091,0.88,0.035,0.47045455,11,30,0.36666667,0.39866136,0.14617583,1000,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147888010661",2001,39,37,14591,1459,1,1,2001,762,0,0,0,0,0,0,0,10,0,0,0,1000,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147889010661",2001,39,37,14591,1459,1,1,2001,915,0,0,0,0,0,0,0,17,0,0,0,1000,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147873010661",2001,39,41,2511,251,1,1,2001,365,0,0,0,0,0,0,0,20,0,0,0,975,2,0,5,1,1,,0,"",2010-06-07,"10661","",,""
"226147874010661",2001,39,41,2511,251,1,1,2001,762,0,0,0,0,0,0,0,30,0,0,0,975,2,0,5,1,1,,0,"",2010-06-07,"10661","",,""
"226147875010661",2001,39,41,2511,251,1,1,2001,915,0,0,0,0,0,0,0,30,0,0,0,975,2,0,5,1,1,,0,"",2010-06-07,"10661","",,""
"226147877010661",2001,39,41,8681,868,1,1,2001,365,0,0,0,0,0,0,0,30,0,0,0,871,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147878010661",2001,39,41,8681,868,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,871,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147879010661",2001,39,41,8681,868,1,1,2001,541,0,0,0,0,0,0,0,30,0,0,0,871,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147880010661",2001,39,41,8681,868,1,1,2001,762,0,0,0,0,0,0,0,12,0,0,0,871,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226148173010661",2001,39,43,9581,958,1,1,2001,365,0,0,0,0,0,0,0,25,0,0,0,620,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226148174010661",2001,39,43,9581,958,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,620,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226148175010661",2001,39,43,9581,958,1,1,2001,541,0,0,0,0,0,0,0,30,0,0,0,620,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226147565010661",2001,39,47,12131,1213,1,1,2001,365,0,0,0,0,0,0,0,25,0,0,0,837,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147566010661",2001,39,47,12131,1213,1,1,2001,366,0,0,0,0,0,0,0,25,0,0,0,837,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147567010661",2001,39,47,12131,1213,1,1,2001,541,0,0,0,0,0,0,0,30,0,0,0,837,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147568010661",2001,39,47,12131,1213,1,1,2001,762,0,0,0,0,0,0,0,11,0,0,0,837,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147569010661",2001,39,47,12131,1213,1,1,2001,915,0,0,0,0,0,0,0,10,0,0,0,837,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147579010661",2001,39,57,14351,1435,1,1,2001,365,0.88,0.16,0.68421053,0.63,0.16,0.35157895,19,30,0.63333333,0.24503684,0.15519,863,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150184010661",2002,39,151,4531,453,1,1,2002,762,0,0,0,0,0,0,0,30,0,0,0,1215,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147580010661",2001,39,57,14351,1435,1,1,2001,366,0,0,0,0,0,0,0,25,0,0,0,863,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147581010661",2001,39,57,14351,1435,1,1,2001,541,0,0,0,0,0,0,0,25,0,0,0,863,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147582010661",2001,39,57,14351,1435,1,1,2001,762,0,0,0,0,0,0,0,12,0,0,0,863,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147850010661",2001,39,59,4441,444,1,1,2001,365,0,0,0,0,0,0,0,30,0,0,0,1182,2,80,3,1,1,,0,"",2010-06-07,"10661","",,""
"226147851010661",2001,39,59,4441,444,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,1182,2,80,3,1,1,,0,"",2010-06-07,"10661","",,""
"226147852010661",2001,39,59,4441,444,1,1,2001,931,0,0,0,0,0,0,0,30,0,0,0,1182,2,80,3,1,1,,0,"",2010-06-07,"10661","",,""
"226147562010661",2001,39,71,8741,874,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,1122,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147563010661",2001,39,71,8741,874,1,1,2001,541,0,0,0,0,0,0,0,30,0,0,0,1122,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147561010661",2001,39,71,8741,874,1,1,2001,365,0,0,0,0,0,0,0,30,0,0,0,1122,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147553010661",2001,39,73,12521,1252,1,1,2001,366,0,0,0,0,0,0,0,12,0,0,0,963,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226147554010661",2001,39,73,12521,1252,1,1,2001,621,0,0,0,0,0,0,0,21,0,0,0,963,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226147555010661",2001,39,73,12521,1252,1,1,2001,915,0,0,0,0,0,0,0,30,0,0,0,963,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226147556010661",2001,39,73,12521,1252,1,1,2001,931,0,0,0,0,0,0,0,30,0,0,0,963,2,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226148169010661",2001,39,77,13861,1386,1,1,2001,365,0,0,0,0,0,0,0,30,0,0,0,930,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226148170010661",2001,39,77,13861,1386,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,930,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226148171010661",2001,39,77,13861,1386,1,1,2001,762,0,0,0,0,0,0,0,30,0,0,0,930,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147322010661",2001,39,79,3701,370,1,1,2001,365,0,0,0,0,0,0,0,25,0,0,0,665,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147323010661",2001,39,79,3701,370,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,665,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147324010661",2001,39,79,3701,370,1,1,2001,541,0,0,0,0,0,0,0,30,0,0,0,665,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147325010661",2001,39,79,3701,370,1,1,2001,762,0,0,0,0,0,0,0,10,0,0,0,665,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147326010661",2001,39,79,3701,370,1,1,2001,931,0,0,0,0,0,0,0,11,0,0,0,665,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147869010661",2001,39,83,12991,1299,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,945,2,192,1,1,1,,0,"",2010-06-07,"10661","",,""
"226147870010661",2001,39,83,12991,1299,1,1,2001,762,0,0,0,0,0,0,0,11,0,0,0,945,2,192,1,1,1,,0,"",2010-06-07,"10661","",,""
"226147871010661",2001,39,83,12991,1299,1,1,2001,915,0,0,0,0,0,0,0,17,0,0,0,945,2,192,1,1,1,,0,"",2010-06-07,"10661","",,""
"226148164010661",2001,39,85,2351,235,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,975,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226148165010661",2001,39,85,2351,235,1,1,2001,541,0,0,0,0,0,0,0,30,0,0,0,975,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226148166010661",2001,39,85,2351,235,1,1,2001,915,0.88,0.035,0.53590909,0.63,0.16,0.26272727,11,11,1,0.12538182,0.12538182,975,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226148167010661",2001,39,85,2351,235,1,1,2001,931,0,0,0,0,0,0,0,10,0,0,0,975,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147866010661",2001,39,103,4691,469,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,900,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147867010661",2001,39,103,4691,469,1,1,2001,541,0,0,0,0,0,0,0,30,0,0,0,900,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226148153010661",2001,39,103,5321,532,1,1,2001,365,0,0,0,0,0,0,0,14,0,0,0,1100,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226148154010661",2001,39,103,5321,532,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,1100,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226148155010661",2001,39,103,5321,532,1,1,2001,541,0,0,0,0,0,0,0,30,0,0,0,1100,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226148156010661",2001,39,103,5321,532,1,1,2001,762,0,0,0,0,0,0,0,30,0,0,0,1100,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226148157010661",2001,39,103,5321,532,1,1,2001,915,0.88,0.035,0.60026316,0.88,0.035,0.58710526,19,30,0.63333333,0.39455921,0.2498875,1100,1,0,4,1,2,,0,"",2010-06-07,"10661","",,""
"226147313010661",2001,39,105,7461,746,1,1,2001,366,0,0,0,0,0,0,0,25,0,0,0,656,2,0,3,1,1,,0,"",2010-06-07,"10661","",,""
"226147314010661",2001,39,105,7461,746,1,1,2001,762,0,0,0,0,0,0,0,30,0,0,0,656,2,0,3,1,1,,0,"",2010-06-07,"10661","",,""
"226147315010661",2001,39,105,7461,746,1,1,2001,915,0,0,0,0,0,0,0,30,0,0,0,656,2,0,3,1,1,,0,"",2010-06-07,"10661","",,""
"226147316010661",2001,39,105,7461,746,1,1,2001,931,0,0,0,0,0,0,0,30,0,0,0,656,2,0,3,1,1,,0,"",2010-06-07,"10661","",,""
"226147538010661",2001,39,111,10871,1087,1,1,2001,365,0.63,0.16,0.42,0.63,0.035,0.30357143,7,30,0.23333333,0.15032857,0.03507667,1054,1,150,3,1,1,,0,"",2010-06-07,"10661","",,""
"226147539010661",2001,39,111,10871,1087,1,1,2001,762,0,0,0,0,0,0,0,10,0,0,0,1054,1,150,3,1,1,,0,"",2010-06-07,"10661","",,""
"226147540010661",2001,39,111,10871,1087,1,1,2001,931,0,0,0,0,0,0,0,30,0,0,0,1054,1,150,3,1,1,,0,"",2010-06-07,"10661","",,""
"226147558010661",2001,39,119,11801,1180,1,1,2001,365,0,0,0,0,0,0,0,30,0,0,0,780,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147559010661",2001,39,119,11801,1180,1,1,2001,366,0,0,0,0,0,0,0,30,0,0,0,780,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226147547010661",2001,39,131,8671,867,1,1,2001,365,0,0,0,0,0,0,0,30,0,0,0,637,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150169010661",2002,39,157,8191,819,1,1,2002,366,0,0,0,0,0,0,0,30,0,0,0,873,1,200,3,1,1,,0,"",2010-06-07,"10661","",,""
"226150170010661",2002,39,157,8191,819,1,1,2002,762,0,0,0,0,0,0,0,30,0,0,0,873,1,200,3,1,1,,0,"",2010-06-07,"10661","",,""
"226150171010661",2002,39,157,8191,819,1,1,2002,931,0,0,0,0,0,0,0,30,0,0,0,873,1,200,3,1,1,,0,"",2010-06-07,"10661","",,""
"226149899010661",2002,39,163,5741,574,1,1,2002,541,0,0,0,0,0,0,0,25,0,0,0,708,1,52,3,1,1,,0,"",2010-06-07,"10661","",,""
"226149900010661",2002,39,163,5741,574,1,1,2002,762,0,0,0,0,0,0,0,23,0,0,0,708,1,52,3,1,1,,0,"",2010-06-07,"10661","",,""
"226149901010661",2002,39,163,5741,574,1,1,2002,915,0,0,0,0,0,0,0,30,0,0,0,708,1,52,3,1,1,,0,"",2010-06-07,"10661","",,""
"226149886010661",2002,39,167,10411,1041,1,1,2002,621,0,0,0,0,0,0,0,20,0,0,0,778,1,171,1,1,1,,0,"",2010-06-07,"10661","",,""
"226149887010661",2002,39,167,10411,1041,1,1,2002,762,0,0,0,0,0,0,0,30,0,0,0,778,1,171,1,1,1,,0,"",2010-06-07,"10661","",,""
"226149888010661",2002,39,167,10411,1041,1,1,2002,915,0,0,0,0,0,0,0,30,0,0,0,778,1,171,1,1,1,,0,"",2010-06-07,"10661","",,""
"226150193010661",2002,39,169,4701,470,1,1,2002,541,0,0,0,0,0,0,0,13,0,0,0,1088,1,0,2,1,1,,0,"",2010-06-07,"10661","",,""
"226150194010661",2002,39,169,4701,470,1,1,2002,762,0,0,0,0,0,0,0,30,0,0,0,1088,1,0,2,1,1,,0,"",2010-06-07,"10661","",,""
"226150195010661",2002,39,169,4701,470,1,1,2002,931,0,0,0,0,0,0,0,30,0,0,0,1088,1,0,2,1,1,,0,"",2010-06-07,"10661","",,""
"226150474010661",2002,39,173,9181,918,1,1,2002,365,0,0,0,0,0,0,0,30,0,0,0,629,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150475010661",2002,39,173,9181,918,1,1,2002,366,0,0,0,0,0,0,0,30,0,0,0,629,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150476010661",2002,39,173,9181,918,1,1,2002,541,0,0,0,0,0,0,0,30,0,0,0,629,2,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226150205010661",2002,39,175,6571,657,1,1,2002,365,0,0,0,0,0,0,0,30,0,0,0,780,1,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226150206010661",2002,39,175,6571,657,1,1,2002,366,0,0,0,0,0,0,0,30,0,0,0,780,1,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226150207010661",2002,39,175,6571,657,1,1,2002,541,0,0,0,0,0,0,0,31,0,0,0,780,1,0,1,1,1,,0,"",2010-06-07,"10661","",,""
"226150186010661",2002,39,89,1221,122,1,1,2002,365,0,0,0,0,0,0,0,30,0,0,0,1114,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226077787010661",1999,39,105,2421,242,1,1,1999,366,0.88,0.035,0.54375,0.16,0.035,0.12875,4,14,0.28571429,0.08590625,0.02454464,800,2,160,1,1,1,,0,"",2010-06-07,"10661","",,""
"226155744010661",2004,39,59,3181,318,1,1,2004,541,0,0,0,0,0,0,0,11,0,0,0,784,2,10,3,1,1,,0,"",2010-06-07,"10661","",,""
"226155745010661",2004,39,59,3181,318,1,1,2004,761,0,0,0,0,0,0,0,30,0,0,0,784,2,10,3,1,1,,0,"",2010-06-07,"10661","",,""
"226155746010661",2004,39,59,3181,318,1,1,2004,915,0,0,0,0,0,0,0,30,0,0,0,784,2,10,3,1,1,,0,"",2010-06-07,"10661","",,""
"226155747010661",2004,39,59,3181,318,1,1,2004,931,0,0,0,0,0,0,0,17,0,0,0,784,2,10,3,1,1,,0,"",2010-06-07,"10661","",,""
"226155480010661",2004,39,71,8741,874,1,1,2004,365,0.63,0.38,0.505,0.16,0.035,0.0975,2,13,0.15384615,0.05705,0.00877692,1121,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155481010661",2004,39,71,8741,874,1,1,2004,366,0,0,0,0,0,0,0,30,0,0,0,1121,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
"226155482010661",2004,39,71,8741,874,1,1,2004,541,0,0,0,0,0,0,0,30,0,0,0,1121,1,0,4,1,1,,0,"",2010-06-07,"10661","",,""
