"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","TRANSECT","SEGMNT","MEASYEAR","CONDID","SLOPE_BEGNDIST","SLOPE_ENDDIST","SLOPE","HORIZ_LENGTH","HORIZ_BEGNDIST","HORIZ_ENDDIST","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_IN_INSTANCE","MODIFIED_DATE","SEGMNT_STATUS_CD","SEGMNT_NONSAMPLE_REASN_CD","TRANSECT_LENGTH"
"211873925020004","247063844010661",2012,39,53,778,4,45,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211873926020004","247063844010661",2012,39,53,778,4,225,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"276509811489998","247063426010661",2012,39,57,169,1,90,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509812489998","247063426010661",2012,39,57,169,1,270,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509814489998","247063426010661",2012,39,57,169,2,180,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509813489998","247063426010661",2012,39,57,169,2,360,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509815489998","247063426010661",2012,39,57,169,3,135,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509816489998","247063426010661",2012,39,57,169,3,315,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509817489998","247063426010661",2012,39,57,169,4,45,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509818489998","247063426010661",2012,39,57,169,4,225,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"211874557020004","247063864010661",2012,39,59,225,1,90,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874558020004","247063864010661",2012,39,59,225,1,270,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874559020004","247063864010661",2012,39,59,225,2,180,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874560020004","247063864010661",2012,39,59,225,2,360,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874561020004","247063864010661",2012,39,59,225,3,135,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874562020004","247063864010661",2012,39,59,225,3,315,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874563020004","247063864010661",2012,39,59,225,4,45,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874564020004","247063864010661",2012,39,59,225,4,225,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211865759020004","247063241010661",2012,39,59,486,1,90,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865760020004","247063241010661",2012,39,59,486,1,270,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865761020004","247063241010661",2012,39,59,486,2,180,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865762020004","247063241010661",2012,39,59,486,2,360,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865763020004","247063241010661",2012,39,59,486,3,135,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865764020004","247063241010661",2012,39,59,486,3,315,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865765020004","247063241010661",2012,39,59,486,4,45,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865766020004","247063241010661",2012,39,59,486,4,225,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211866489020004","247063340010661",2012,39,61,506,1,90,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211866490020004","247063340010661",2012,39,61,506,1,270,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211866491020004","247063340010661",2012,39,61,506,2,180,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211866492020004","247063340010661",2012,39,61,506,2,360,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211866493020004","247063340010661",2012,39,61,506,3,135,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211866494020004","247063340010661",2012,39,61,506,3,315,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"276538290489998","247063204010661",2012,39,63,67,1,270,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"211866495020004","247063340010661",2012,39,61,506,4,45,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211866496020004","247063340010661",2012,39,61,506,4,225,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"276538289489998","247063204010661",2012,39,63,67,1,90,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538294489998","247063204010661",2012,39,63,67,3,315,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538292489998","247063204010661",2012,39,63,67,2,180,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538291489998","247063204010661",2012,39,63,67,2,360,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538293489998","247063204010661",2012,39,63,67,3,135,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538295489998","247063204010661",2012,39,63,67,4,45,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538296489998","247063204010661",2012,39,63,67,4,225,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538306489998","247063206010661",2012,39,65,397,1,90,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538307489998","247063206010661",2012,39,65,397,1,270,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538309489998","247063206010661",2012,39,65,397,2,180,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538308489998","247063206010661",2012,39,65,397,2,360,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538310489998","247063206010661",2012,39,65,397,3,135,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538311489998","247063206010661",2012,39,65,397,3,315,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538312489998","247063206010661",2012,39,65,397,4,45,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538313489998","247063206010661",2012,39,65,397,4,225,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538340489998","247063456010661",2012,39,65,802,1,90,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538341489998","247063456010661",2012,39,65,802,1,270,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538343489998","247063456010661",2012,39,65,802,2,180,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538342489998","247063456010661",2012,39,65,802,2,360,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538344489998","247063456010661",2012,39,65,802,3,135,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538345489998","247063456010661",2012,39,65,802,3,315,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538346489998","247063456010661",2012,39,65,802,4,45,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538347489998","247063456010661",2012,39,65,802,4,225,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"211865729020004","247063240010661",2012,39,67,345,1,90,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865730020004","247063240010661",2012,39,67,345,1,270,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865731020004","247063240010661",2012,39,67,345,2,180,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865732020004","247063240010661",2012,39,67,345,2,360,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865733020004","247063240010661",2012,39,67,345,3,135,1,,1,0,2,,2,0,2,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865734020004","247063240010661",2012,39,67,345,3,135,2,,2,2,24,,22,2,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865735020004","247063240010661",2012,39,67,345,3,315,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865736020004","247063240010661",2012,39,67,345,4,45,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211865737020004","247063240010661",2012,39,67,345,4,225,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211877574020004","247063968010661",2012,39,67,363,1,90,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211877575020004","247063968010661",2012,39,67,363,1,270,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211877576020004","247063968010661",2012,39,67,363,2,180,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211877577020004","247063968010661",2012,39,67,363,2,360,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211877578020004","247063968010661",2012,39,67,363,3,135,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211877579020004","247063968010661",2012,39,67,363,3,315,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211877580020004","247063968010661",2012,39,67,363,4,45,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211877581020004","247063968010661",2012,39,67,363,4,225,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211878497020004","247063990010661",2012,39,67,651,1,90,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211878498020004","247063990010661",2012,39,67,651,1,270,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211878499020004","247063990010661",2012,39,67,651,2,180,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211878500020004","247063990010661",2012,39,67,651,2,360,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211878501020004","247063990010661",2012,39,67,651,3,135,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211878502020004","247063990010661",2012,39,67,651,3,315,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211878503020004","247063990010661",2012,39,67,651,4,45,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211878504020004","247063990010661",2012,39,67,651,4,225,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"276509890489998","247063560010661",2012,39,71,223,1,90,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509891489998","247063560010661",2012,39,71,223,1,270,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509893489998","247063560010661",2012,39,71,223,2,180,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509892489998","247063560010661",2012,39,71,223,2,360,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509894489998","247063560010661",2012,39,71,223,3,135,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509895489998","247063560010661",2012,39,71,223,3,315,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509896489998","247063560010661",2012,39,71,223,4,45,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276509897489998","247063560010661",2012,39,71,223,4,225,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"211870611020004","247063725010661",2012,39,73,197,1,90,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211870612020004","247063725010661",2012,39,73,197,1,270,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211870613020004","247063725010661",2012,39,73,197,2,180,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211870614020004","247063725010661",2012,39,73,197,2,360,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211870615020004","247063725010661",2012,39,73,197,3,135,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211870616020004","247063725010661",2012,39,73,197,3,315,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211870617020004","247063725010661",2012,39,73,197,4,45,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211870618020004","247063725010661",2012,39,73,197,4,225,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"276538357489998","247063567010661",2012,39,77,828,1,90,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538358489998","247063567010661",2012,39,77,828,1,270,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538360489998","247063567010661",2012,39,77,828,2,180,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538359489998","247063567010661",2012,39,77,828,2,360,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538361489998","247063567010661",2012,39,77,828,3,135,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538362489998","247063567010661",2012,39,77,828,3,315,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538363489998","247063567010661",2012,39,77,828,4,45,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276538364489998","247063567010661",2012,39,77,828,4,225,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"211870020020004","247063703010661",2012,39,83,263,1,90,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211870021020004","247063703010661",2012,39,83,263,1,270,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211870022020004","247063703010661",2012,39,83,263,2,180,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211870023020004","247063703010661",2012,39,83,263,2,360,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211870024020004","247063703010661",2012,39,83,263,3,135,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211870025020004","247063703010661",2012,39,83,263,3,315,1,,1,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211870026020004","247063703010661",2012,39,83,263,4,45,1,,2,0,13.4,,13.4,0,13.4,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211870027020004","247063703010661",2012,39,83,263,4,45,2,,1,13.4,24,,10.6,13.4,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211870028020004","247063703010661",2012,39,83,263,4,225,1,,2,0,24,,24,0,24,"",2013-08-12,"20004","","126144",2019-06-14,1,,
"211871419020004","247063758010661",2012,39,83,604,1,90,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211871420020004","247063758010661",2012,39,83,604,1,270,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211871421020004","247063758010661",2012,39,83,604,2,180,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211871422020004","247063758010661",2012,39,83,604,2,360,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211871423020004","247063758010661",2012,39,83,604,3,135,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211871424020004","247063758010661",2012,39,83,604,3,315,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211871425020004","247063758010661",2012,39,83,604,4,45,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211871426020004","247063758010661",2012,39,83,604,4,225,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874206020004","247063849010661",2012,39,87,319,1,90,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874207020004","247063849010661",2012,39,87,319,1,270,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874208020004","247063849010661",2012,39,87,319,2,180,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874209020004","247063849010661",2012,39,87,319,2,360,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874210020004","247063849010661",2012,39,87,319,3,135,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874211020004","247063849010661",2012,39,87,319,3,315,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874212020004","247063849010661",2012,39,87,319,4,45,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"211874213020004","247063849010661",2012,39,87,319,4,225,1,,1,0,24,,24,0,24,"",2013-07-15,"20004","","126144",2019-06-14,1,,
"276540380489998","247063708010661",2012,39,89,473,1,90,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276540381489998","247063708010661",2012,39,89,473,1,270,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276540383489998","247063708010661",2012,39,89,473,2,180,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276540382489998","247063708010661",2012,39,89,473,2,360,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276540384489998","247063708010661",2012,39,89,473,3,135,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276540385489998","247063708010661",2012,39,89,473,3,315,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276540386489998","247063708010661",2012,39,89,473,4,45,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276540387489998","247063708010661",2012,39,89,473,4,225,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276479330489998","247063515010661",2012,39,91,424,1,90,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276479331489998","247063515010661",2012,39,91,424,1,270,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276479333489998","247063515010661",2012,39,91,424,2,180,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276479332489998","247063515010661",2012,39,91,424,2,360,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276479334489998","247063515010661",2012,39,91,424,3,135,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276479335489998","247063515010661",2012,39,91,424,3,315,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276479336489998","247063515010661",2012,39,91,424,4,45,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276479337489998","247063515010661",2012,39,91,424,4,225,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276485802489998","247063461010661",2012,39,91,856,1,90,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276485803489998","247063461010661",2012,39,91,856,1,270,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276485805489998","247063461010661",2012,39,91,856,2,180,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276485804489998","247063461010661",2012,39,91,856,2,360,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276485806489998","247063461010661",2012,39,91,856,3,135,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276485807489998","247063461010661",2012,39,91,856,3,315,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276485808489998","247063461010661",2012,39,91,856,4,45,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276485809489998","247063461010661",2012,39,91,856,4,225,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276479364489998","247063640010661",2012,39,93,42,1,90,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
"276479365489998","247063640010661",2012,39,93,42,1,270,1,2012,1,0,24,,24,0,24,"",2014-09-23,"489998","","126144",2019-06-14,1,,24
