"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","TRANSECT","SUBP","CONDID","MEASYEAR","SMALLCT","MEDIUMCT","LARGECT","RSNCTCD","PILESCD","SMALL_TL_COND","SMALL_TL_PLOT","SMALL_TL_UNADJ","MEDIUM_TL_COND","MEDIUM_TL_PLOT","MEDIUM_TL_UNADJ","LARGE_TL_COND","LARGE_TL_PLOT","LARGE_TL_UNADJ","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","FWD_STATUS_CD","FWD_NONSAMPLE_REASN_CD","FWD_SAMPLE_METHOD","SLOPE"
"216420957010661","109828083010661",2008,39,79,2106,150,4,1,2008,5,0,0,0,0,2.36206753036964976871662644382795228915E01,2.36206753036964976871662644382795228915E01,2.36206753036964976871662644382795228915E01,2.36206753036964976871662644382795228915E01,2.36206753036964976871662644382795228915E01,2.36206753036964976871662644382795228915E01,3.93677921728274961452771073971325381525E01,3.93677921728274961452771073971325381525E01,3.93677921728274961452771073971325381525E01,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216421293010661","109828299010661",2008,39,141,5316,150,2,1,2008,2,1,0,0,0,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,3.98397354307828666033583549257671530064E01,3.98397354307828666033583549257671530064E01,3.98397354307828666033583549257671530064E01,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216421294010661","109828299010661",2008,39,141,5316,150,3,1,2008,18,6,0,0,0,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,3.98397354307828666033583549257671530064E01,3.98397354307828666033583549257671530064E01,3.98397354307828666033583549257671530064E01,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216421295010661","109828299010661",2008,39,141,5316,150,4,1,2008,0,0,0,0,0,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,2.39038412584697199620150129554602918038E01,3.98397354307828666033583549257671530064E01,3.98397354307828666033583549257671530064E01,3.98397354307828666033583549257671530064E01,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216421150010661","109828093010661",2008,39,145,2227,150,1,1,2008,7,0,1,0,0,1.75678127121988997202837114334739309928E01,2.34512967663444206780085854054232948268E01,2.34512967663444206780085854054232948268E01,1.75678127121988997202837114334739309928E01,2.34512967663444206780085854054232948268E01,2.34512967663444206780085854054232948268E01,2.92796878536648328671395190557898849879E01,3.90854946105740344633476423423721580447E01,3.90854946105740344633476423423721580447E01,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216421151010661","109828093010661",2008,39,145,2227,150,2,2,2008,10,2,0,0,0,5.88348405414552095772487397194936383406E00,2.34512967663444206780085854054232948268E01,2.34512967663444206780085854054232948268E01,5.88348405414552095772487397194936383406E00,2.34512967663444206780085854054232948268E01,2.34512967663444206780085854054232948268E01,9.80580675690920159620812328658227305677E00,3.90854946105740344633476423423721580447E01,3.90854946105740344633476423423721580447E01,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216421152010661","109828093010661",2008,39,145,2227,150,3,1,2008,11,1,1,0,0,1.75678127121988997202837114334739309928E01,2.34512967663444206780085854054232948268E01,2.34512967663444206780085854054232948268E01,1.75678127121988997202837114334739309928E01,2.34512967663444206780085854054232948268E01,2.34512967663444206780085854054232948268E01,2.92796878536648328671395190557898849879E01,3.90854946105740344633476423423721580447E01,3.90854946105740344633476423423721580447E01,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216421153010661","109828093010661",2008,39,145,2227,150,4,1,2008,14,1,1,0,0,1.75678127121988997202837114334739309928E01,2.34512967663444206780085854054232948268E01,2.34512967663444206780085854054232948268E01,1.75678127121988997202837114334739309928E01,2.34512967663444206780085854054232948268E01,2.34512967663444206780085854054232948268E01,2.92796878536648328671395190557898849879E01,3.90854946105740344633476423423721580447E01,3.90854946105740344633476423423721580447E01,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216420471010661","109828017010661",2008,39,153,3576,150,1,1,2008,4,0,0,0,0,18,24,24,18,24,24,30,40,40,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216420472010661","109828017010661",2008,39,153,3576,150,2,1,2008,0,0,0,0,0,18,24,24,18,24,24,30,40,40,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216420473010661","109828017010661",2008,39,153,3576,150,3,2,2008,6,1,2,0,0,6,24,24,6,24,24,10,40,40,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216420474010661","109828017010661",2008,39,153,3576,150,4,1,2008,0,0,0,0,0,18,24,24,18,24,24,30,40,40,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216419837010661","109827759010661",2008,39,155,5061,150,1,1,2008,14,5,3,0,0,18,24,24,18,24,24,30,40,40,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216419838010661","109827759010661",2008,39,155,5061,150,2,1,2008,27,9,5,0,0,18,24,24,18,24,24,30,40,40,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216419839010661","109827759010661",2008,39,155,5061,150,3,1,2008,12,0,3,0,0,18,24,24,18,24,24,30,40,40,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216419840010661","109827759010661",2008,39,155,5061,150,4,2,2008,0,0,0,0,0,6,24,24,6,24,24,10,40,40,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216420191010661","109829303010661",2008,39,167,2110,150,1,1,2008,4,1,0,0,0,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,3.83511287610988863632998276654290466425E01,3.83511287610988863632998276654290466425E01,3.83511287610988863632998276654290466425E01,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216420192010661","109829303010661",2008,39,167,2110,150,2,1,2008,13,0,1,0,0,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,3.83511287610988863632998276654290466425E01,3.83511287610988863632998276654290466425E01,3.83511287610988863632998276654290466425E01,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216420193010661","109829303010661",2008,39,167,2110,150,3,1,2008,6,0,2,0,0,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,3.83511287610988863632998276654290466425E01,3.83511287610988863632998276654290466425E01,3.83511287610988863632998276654290466425E01,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"216420194010661","109829303010661",2008,39,167,2110,150,4,1,2008,27,0,0,0,0,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,2.30106772566593318179798965992574279855E01,3.83511287610988863632998276654290466425E01,3.83511287610988863632998276654290466425E01,3.83511287610988863632998276654290466425E01,"",2009-10-05,"10661","",2019-06-14,"126144",,,"2",
"233285214010661","144953751010661",2009,39,5,4827,150,1,1,2009,7,2,1,0,0,1.78374593756795051100383833884891522183E01,2.38374593756795051100383833884891522183E01,2.38374593756795051100383833884891522183E01,1.78374593756795051100383833884891522183E01,2.38374593756795051100383833884891522183E01,2.38374593756795051100383833884891522183E01,2.97290989594658418500639723141485870305E01,3.97290989594658418500639723141485870305E01,3.97290989594658418500639723141485870305E01,"",2010-08-18,"10661","",2019-06-14,"126144",,,"2",
"233285215010661","144953751010661",2009,39,5,4827,150,2,1,2009,11,2,0,0,0,1.78374593756795051100383833884891522183E01,2.38374593756795051100383833884891522183E01,2.38374593756795051100383833884891522183E01,1.78374593756795051100383833884891522183E01,2.38374593756795051100383833884891522183E01,2.38374593756795051100383833884891522183E01,2.97290989594658418500639723141485870305E01,3.97290989594658418500639723141485870305E01,3.97290989594658418500639723141485870305E01,"",2010-08-18,"10661","",2019-06-14,"126144",,,"2",
"233285216010661","144953751010661",2009,39,5,4827,150,3,1,2009,11,7,0,0,0,1.78374593756795051100383833884891522183E01,2.38374593756795051100383833884891522183E01,2.38374593756795051100383833884891522183E01,1.78374593756795051100383833884891522183E01,2.38374593756795051100383833884891522183E01,2.38374593756795051100383833884891522183E01,2.97290989594658418500639723141485870305E01,3.97290989594658418500639723141485870305E01,3.97290989594658418500639723141485870305E01,"",2010-08-18,"10661","",2019-06-14,"126144",,,"2",
"224923091010661","144953675010661",2009,39,9,2380,150,4,1,2009,8,1,0,0,0,1.78239303366653905857081590168122266127E01,2.31904934826648858570901758217672895777E01,2.31904934826648858570901758217672895777E01,1.78239303366653905857081590168122266127E01,2.31904934826648858570901758217672895777E01,2.31904934826648858570901758217672895777E01,2.97065505611089843095135983613537110212E01,3.86508224711081430951502930362788159629E01,3.86508224711081430951502930362788159629E01,"",2010-08-17,"10661","",2019-06-14,"126144",,,"2",
"224923088010661","144953675010661",2009,39,9,2380,150,1,1,2009,2,0,0,0,0,1.78239303366653905857081590168122266127E01,2.31904934826648858570901758217672895777E01,2.31904934826648858570901758217672895777E01,1.78239303366653905857081590168122266127E01,2.31904934826648858570901758217672895777E01,2.31904934826648858570901758217672895777E01,2.97065505611089843095135983613537110212E01,3.86508224711081430951502930362788159629E01,3.86508224711081430951502930362788159629E01,"",2010-08-17,"10661","",2019-06-14,"126144",,,"2",
"224923089010661","144953675010661",2009,39,9,2380,150,2,2,2009,28,5,3,0,0,5.36656314599949527138201680495506296499E00,2.31904934826648858570901758217672895777E01,2.31904934826648858570901758217672895777E01,5.36656314599949527138201680495506296499E00,2.31904934826648858570901758217672895777E01,2.31904934826648858570901758217672895777E01,8.94427190999915878563669467492510494165E00,3.86508224711081430951502930362788159629E01,3.86508224711081430951502930362788159629E01,"",2010-08-17,"10661","",2019-06-14,"126144",,,"2",
"224923090010661","144953675010661",2009,39,9,2380,150,3,1,2009,11,0,3,0,0,1.78239303366653905857081590168122266127E01,2.31904934826648858570901758217672895777E01,2.31904934826648858570901758217672895777E01,1.78239303366653905857081590168122266127E01,2.31904934826648858570901758217672895777E01,2.31904934826648858570901758217672895777E01,2.97065505611089843095135983613537110212E01,3.86508224711081430951502930362788159629E01,3.86508224711081430951502930362788159629E01,"",2010-08-17,"10661","",2019-06-14,"126144",,,"2",
"225898544010661","144954161010661",2009,39,15,3247,150,2,1,2009,11,5,7,0,0,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,3.7319612484613546696502440346129199576E01,3.7319612484613546696502440346129199576E01,3.7319612484613546696502440346129199576E01,"",2010-08-17,"10661","",2019-06-14,"126144",,,"2",
"225008091010661","144954517010661",2009,39,11,2083,150,2,2,2009,24,4,3,0,0,6,24,24,6,24,24,10,40,40,"",2010-08-17,"10661","",2019-06-14,"126144",,,"2",
"225898543010661","144954161010661",2009,39,15,3247,150,1,1,2009,11,4,0,0,0,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,3.7319612484613546696502440346129199576E01,3.7319612484613546696502440346129199576E01,3.7319612484613546696502440346129199576E01,"",2010-08-17,"10661","",2019-06-14,"126144",,,"2",
"225898545010661","144954161010661",2009,39,15,3247,150,3,1,2009,15,8,3,0,0,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,3.7319612484613546696502440346129199576E01,3.7319612484613546696502440346129199576E01,3.7319612484613546696502440346129199576E01,"",2010-08-17,"10661","",2019-06-14,"126144",,,"2",
"225898546010661","144954161010661",2009,39,15,3247,150,4,1,2009,5,2,1,0,0,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,2.23917674907681280179014642076775197456E01,3.7319612484613546696502440346129199576E01,3.7319612484613546696502440346129199576E01,3.7319612484613546696502440346129199576E01,"",2010-08-17,"10661","",2019-06-14,"126144",,,"2",
"224928636010661","144953287010661",2009,39,19,2633,150,1,1,2009,8,4,2,0,0,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,3.96940739498874310564947515525370553711E01,3.96940739498874310564947515525370553711E01,3.96940739498874310564947515525370553711E01,"",2010-08-17,"10661","",2019-06-14,"126144",,,"2",
"224928637010661","144953287010661",2009,39,19,2633,150,2,1,2009,8,3,3,0,0,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,3.96940739498874310564947515525370553711E01,3.96940739498874310564947515525370553711E01,3.96940739498874310564947515525370553711E01,"",2010-08-17,"10661","",2019-06-14,"126144",,,"2",
"224928638010661","144953287010661",2009,39,19,2633,150,3,1,2009,8,4,3,0,0,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,3.96940739498874310564947515525370553711E01,3.96940739498874310564947515525370553711E01,3.96940739498874310564947515525370553711E01,"",2010-08-17,"10661","",2019-06-14,"126144",,,"2",
"224928639010661","144953287010661",2009,39,19,2633,150,4,1,2009,18,2,1,0,0,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,2.38164443699324586338968509315222332227E01,3.96940739498874310564947515525370553711E01,3.96940739498874310564947515525370553711E01,3.96940739498874310564947515525370553711E01,"",2010-08-17,"10661","",2019-06-14,"126144",,,"2",
