"CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","VEG_FLDSPCD","UNIQUE_SP_NBR","VEG_SPCD","COVER_PCT","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE"
"152865000020004","144954107010661",2009,39,5,49,1720,4,1,"CIAR4",1,"CIAR4",10,"",2012-12-07,"20004","",,"",6,3
"152865001020004","144954107010661",2009,39,5,49,1720,1,1,"CIAR4",1,"CIAR4",5,"",2012-12-07,"20004","",,"",6,3
"152865002020004","144954107010661",2009,39,5,49,1720,4,1,"ELUM",1,"ELUM",18,"",2012-12-07,"20004","",,"",6,3
"152865003020004","144954107010661",2009,39,5,49,1720,2,1,"ELUM",1,"ELUM",3,"",2012-12-07,"20004","",,"",6,3
"152865004020004","144954107010661",2009,39,5,49,1720,1,1,"ELUM",1,"ELUM",18,"",2012-12-07,"20004","",,"",6,3
"152865005020004","144954107010661",2009,39,5,49,1720,4,1,"LOMA6",1,"LOMA6",1,"",2012-12-07,"20004","",,"",6,3
"152865006020004","144954107010661",2009,39,5,49,1720,2,1,"LOMA6",1,"LOMA6",80,"",2012-12-07,"20004","",,"",6,3
"152865007020004","144954107010661",2009,39,5,49,1720,1,1,"LOMA6",1,"LOMA6",1,"",2012-12-07,"20004","",,"",6,3
"152865008020004","144954107010661",2009,39,5,49,1720,2,1,"ROMU",1,"ROMU",6,"",2012-12-07,"20004","",,"",6,3
"152865009020004","144954107010661",2009,39,5,49,1720,1,1,"ROPS",1,"ROPS",1,"",2012-12-07,"20004","",,"",6,3
"225923022010661","144954147010661",2009,39,1,71,3242,3,1,"LOJA",1,"LOJA",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923023010661","144954147010661",2009,39,1,71,3242,3,1,"ROMU",1,"ROMU",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923024010661","144954147010661",2009,39,1,71,3242,4,1,"ROMU",1,"ROMU",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"152865010020004","144954149010661",2009,39,1,71,5390,4,1,"LOJA",1,"LOJA",2,"",2012-12-07,"20004","",,"",6,3
"152865011020004","144954149010661",2009,39,1,71,5390,3,1,"LOJA",1,"LOJA",1,"",2012-12-07,"20004","",,"",6,3
"152865012020004","144954149010661",2009,39,1,71,5390,2,1,"LOJA",1,"LOJA",12,"",2012-12-07,"20004","",,"",6,3
"152865013020004","144954149010661",2009,39,1,71,5390,1,1,"LOJA",1,"LOJA",6,"",2012-12-07,"20004","",,"",6,3
"152865014020004","144954149010661",2009,39,1,71,5390,4,1,"MIVI",1,"MIVI",3,"",2012-12-07,"20004","",,"",6,3
"152865015020004","144954149010661",2009,39,1,71,5390,3,1,"MIVI",1,"MIVI",1,"",2012-12-07,"20004","",,"",6,3
"152865016020004","144954149010661",2009,39,1,71,5390,2,1,"MIVI",1,"MIVI",3,"",2012-12-07,"20004","",,"",6,3
"152865017020004","144954149010661",2009,39,1,71,5390,1,1,"MIVI",1,"MIVI",1,"",2012-12-07,"20004","",,"",6,3
"152865018020004","144954149010661",2009,39,1,71,5390,4,1,"ROMU",1,"ROMU",7,"",2012-12-07,"20004","",,"",6,3
"152865019020004","144954149010661",2009,39,1,71,5390,3,1,"ROMU",1,"ROMU",3,"",2012-12-07,"20004","",,"",6,3
"152865020020004","144954149010661",2009,39,1,71,5390,2,1,"ROMU",1,"ROMU",15,"",2012-12-07,"20004","",,"",6,3
"152865021020004","144954149010661",2009,39,1,71,5390,1,1,"ROMU",1,"ROMU",13,"",2012-12-07,"20004","",,"",6,3
"152865022020004","144954149010661",2009,39,1,71,5390,2,1,"ROPS",1,"ROPS",40,"",2012-12-07,"20004","",,"",6,3
"225917739010661","144954903010661",2009,39,5,37,5121,3,2,"ALPE4",1,"ALPE4",2,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225917740010661","144954903010661",2009,39,5,37,5121,3,2,"ROMU",1,"ROMU",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923393010661","144953401010661",2009,39,3,59,3793,1,1,"CEBI2",1,"CESTM",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923394010661","144953401010661",2009,39,3,59,3793,1,1,"ROMU",1,"ROMU",5,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923395010661","144953401010661",2009,39,3,59,3793,2,1,"ROMU",1,"ROMU",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923398010661","144953401010661",2009,39,3,59,3793,2,1,"ROPS",1,"ROPS",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923396010661","144953401010661",2009,39,3,59,3793,3,1,"ROMU",1,"ROMU",30,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923397010661","144953401010661",2009,39,3,59,3793,4,1,"ROMU",1,"ROMU",11,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"152864548020004","144953531010661",2009,39,3,119,1245,3,2,"LOJA",1,"LOJA",3,"",2012-12-07,"20004","",,"",6,3
"152864549020004","144953531010661",2009,39,3,119,1245,3,2,"LYNU",1,"LYNU",15,"",2012-12-07,"20004","",,"",6,3
"152864550020004","144953531010661",2009,39,3,119,1245,3,2,"ROMU",1,"ROMU",75,"",2012-12-07,"20004","",,"",6,3
"152865066020004","144953567010661",2009,39,1,53,2364,2,1,"LOJA",1,"LOJA",55,"",2012-12-07,"20004","",,"",6,3
"152865067020004","144953567010661",2009,39,1,53,2364,1,1,"LOJA",1,"LOJA",38,"",2012-12-07,"20004","",,"",6,3
"152865068020004","144953567010661",2009,39,1,53,2364,2,1,"ROMU",1,"ROMU",1,"",2012-12-07,"20004","",,"",6,3
"152865069020004","144953567010661",2009,39,1,53,2364,1,1,"ROMU",1,"ROMU",10,"",2012-12-07,"20004","",,"",6,3
"152865070020004","144953593010661",2009,39,4,55,1176,2,1,"FRAL4",1,"FRAL4",2,"",2012-12-07,"20004","",,"",6,3
"152865071020004","144953593010661",2009,39,4,55,1176,1,1,"FRAL4",1,"FRAL4",2,"",2012-12-07,"20004","",,"",6,3
"152865072020004","144953593010661",2009,39,4,55,1176,4,1,"LIVU",1,"LIVU",2,"",2012-12-07,"20004","",,"",6,3
"152865073020004","144953593010661",2009,39,4,55,1176,2,1,"MIVI",1,"MIVI",1,"",2012-12-07,"20004","",,"",6,3
"152865074020004","144953593010661",2009,39,4,55,1176,4,1,"ROMU",1,"ROMU",2,"",2012-12-07,"20004","",,"",6,3
"152865075020004","144953593010661",2009,39,4,55,1176,2,1,"ROMU",1,"ROMU",15,"",2012-12-07,"20004","",,"",6,3
"152865076020004","144953593010661",2009,39,4,55,1176,1,1,"ROMU",1,"ROMU",13,"",2012-12-07,"20004","",,"",6,3
"152865077020004","144953593010661",2009,39,4,55,1176,2,1,"BETH",1,"BETH",2,"",2012-12-07,"20004","",,"",6,3
"152864906020004","144953639010661",2009,39,3,31,1154,4,1,"AIAL",1,"AIAL",1,"",2012-12-07,"20004","",,"",6,3
"152864907020004","144953639010661",2009,39,3,31,1154,3,1,"AIAL",1,"AIAL",1,"",2012-12-07,"20004","",,"",6,3
"152864908020004","144953639010661",2009,39,3,31,1154,2,1,"AIAL",1,"AIAL",22,"",2012-12-07,"20004","",,"",6,3
"152864909020004","144953639010661",2009,39,3,31,1154,1,1,"AIAL",1,"AIAL",5,"",2012-12-07,"20004","",,"",6,3
"152864910020004","144953639010661",2009,39,3,31,1154,1,1,"BETH",1,"BETH",1,"",2012-12-07,"20004","",,"",6,3
"152864911020004","144953639010661",2009,39,3,31,1154,4,1,"ROMU",1,"ROMU",25,"",2012-12-07,"20004","",,"",6,3
"152864912020004","144953639010661",2009,39,3,31,1154,3,1,"ROMU",1,"ROMU",5,"",2012-12-07,"20004","",,"",6,3
"152864913020004","144953639010661",2009,39,3,31,1154,2,1,"ROMU",1,"ROMU",20,"",2012-12-07,"20004","",,"",6,3
"152864914020004","144953639010661",2009,39,3,31,1154,1,1,"ROMU",1,"ROMU",10,"",2012-12-07,"20004","",,"",6,3
"225923955010661","144953655010661",2009,39,3,119,3592,1,1,"ROMU",1,"ROMU",10,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923950010661","144953655010661",2009,39,3,119,3592,2,1,"BETH",1,"BETH",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923953010661","144953655010661",2009,39,3,119,3592,2,1,"MIVI",1,"MIVI",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923956010661","144953655010661",2009,39,3,119,3592,2,1,"ROMU",1,"ROMU",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923952010661","144953655010661",2009,39,3,119,3592,3,2,"LYNU",1,"LYNU",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923954010661","144953655010661",2009,39,3,119,3592,3,2,"MIVI",1,"MIVI",3,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923957010661","144953655010661",2009,39,3,119,3592,3,2,"ROMU",1,"ROMU",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923951010661","144953655010661",2009,39,3,119,3592,4,1,"BETH",1,"BETH",2,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225923958010661","144953655010661",2009,39,3,119,3592,4,1,"ROMU",1,"ROMU",25,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924075010661","144953705010661",2009,39,1,79,3995,3,1,"ROMU",1,"ROMU",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924080010661","144953707010661",2009,39,1,87,2049,1,1,"BETH",1,"BETH",2,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924082010661","144953707010661",2009,39,1,87,2049,1,1,"LOJA",1,"LOJA",60,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924084010661","144953707010661",2009,39,1,87,2049,1,1,"MIVI",1,"MIVI",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924086010661","144953707010661",2009,39,1,87,2049,1,1,"ROMU",1,"ROMU",8,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924085010661","144953707010661",2009,39,1,87,2049,3,1,"MIVI",1,"MIVI",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924087010661","144953707010661",2009,39,1,87,2049,3,1,"ROMU",1,"ROMU",6,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924081010661","144953707010661",2009,39,1,87,2049,4,1,"BETH",1,"BETH",2,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924083010661","144953707010661",2009,39,1,87,2049,4,1,"LOJA",1,"LOJA",4,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924088010661","144953707010661",2009,39,1,87,2049,4,1,"ROMU",1,"ROMU",17,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924101010661","144953713010661",2009,39,1,87,2211,1,1,"LOJA",1,"LOJA",75,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924104010661","144953713010661",2009,39,1,87,2211,1,1,"ROMU",1,"ROMU",40,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924107010661","144953713010661",2009,39,1,87,2211,1,1,"ROPS",1,"ROPS",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924102010661","144953713010661",2009,39,1,87,2211,2,1,"LOJA",1,"LOJA",45,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924105010661","144953713010661",2009,39,1,87,2211,2,1,"ROMU",1,"ROMU",15,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924103010661","144953713010661",2009,39,1,87,2211,3,1,"LOJA",1,"LOJA",90,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924106010661","144953713010661",2009,39,1,87,2211,3,1,"ROMU",1,"ROMU",10,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225922654010661","144953973010661",2009,39,6,83,3267,2,1,"BETH",1,"BETH",10,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924183010661","144953231010661",2009,39,3,81,3094,1,1,"ROMU",1,"ROMU",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924185010661","144953231010661",2009,39,3,81,3094,3,1,"ROPS",1,"ROPS",2,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225924184010661","144953231010661",2009,39,3,81,3094,4,1,"ROMU",1,"ROMU",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"152864404020004","144953267010661",2009,39,4,29,5665,2,2,"ALPE4",1,"ALPE4",1,"",2012-12-07,"20004","",,"",6,3
"152864405020004","144953267010661",2009,39,4,29,5665,2,2,"ROMU",1,"ROMU",3,"",2012-12-07,"20004","",,"",6,3
"152864578020004","144953751010661",2009,39,4,5,4827,3,1,"ALPE4",1,"ALPE4",2,"",2012-12-07,"20004","",,"",6,3
"152864579020004","144953751010661",2009,39,4,5,4827,2,1,"ALPE4",1,"ALPE4",1,"",2012-12-07,"20004","",,"",6,3
"152864580020004","144953751010661",2009,39,4,5,4827,1,1,"ALPE4",1,"ALPE4",2,"",2012-12-07,"20004","",,"",6,3
"152864581020004","144953751010661",2009,39,4,5,4827,3,1,"ROMU",1,"ROMU",1,"",2012-12-07,"20004","",,"",6,3
"152864582020004","144953751010661",2009,39,4,5,4827,2,1,"ROMU",1,"ROMU",7,"",2012-12-07,"20004","",,"",6,3
"152864583020004","144953751010661",2009,39,4,5,4827,1,1,"ROMU",1,"ROMU",5,"",2012-12-07,"20004","",,"",6,3
"225918962010661","144953753010661",2009,39,3,75,1633,1,1,"ALPE4",1,"ALPE4",1,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225918964010661","144953753010661",2009,39,3,75,1633,1,1,"ROMU",1,"ROMU",55,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"225918963010661","144953753010661",2009,39,3,75,1633,2,1,"ALPE4",1,"ALPE4",4,"",2010-06-07,"10661","",2012-02-28,"20004",6,3
"31298971020004","222444951010661",2011,39,3,13,3686,3,2,"LOJA",1,"LOJA",2,"",2012-03-19,"20004","",,"",6,5
"31298972020004","222444951010661",2011,39,3,13,3686,4,1,"LOJA",1,"LOJA",1,"",2012-03-19,"20004","",,"",6,5
"31298973020004","222444951010661",2011,39,3,13,3686,1,1,"ROMU",1,"ROMU",10,"",2012-03-19,"20004","",,"",6,5
"31298974020004","222444951010661",2011,39,3,13,3686,3,2,"ROMU",1,"ROMU",2,"",2012-03-19,"20004","",,"",6,5
"31298975020004","222444951010661",2011,39,3,13,3686,4,1,"ROMU",1,"ROMU",20,"",2012-03-19,"20004","",,"",6,5
"31298976020004","222444951010661",2011,39,3,13,3686,1,1,"ROPS",1,"ROPS",2,"",2012-03-19,"20004","",,"",6,5
"31298977020004","222444951010661",2011,39,3,13,3686,3,2,"ROPS",1,"ROPS",1,"",2012-03-19,"20004","",,"",6,5
"31298978020004","222444951010661",2011,39,3,13,3686,4,1,"ROPS",1,"ROPS",11,"",2012-03-19,"20004","",,"",6,5
"31299073020004","222444995010661",2011,39,2,127,4881,2,2,"ROMU",1,"ROMU",3,"",2012-03-19,"20004","",,"",6,5
"31299074020004","222444995010661",2011,39,2,127,4881,4,2,"ROMU",1,"ROMU",4,"",2012-03-19,"20004","",,"",6,5
"31299080020004","222444997010661",2011,39,2,73,1771,1,1,"ROMU",1,"ROMU",5,"",2012-03-19,"20004","",,"",6,5
"31299081020004","222444997010661",2011,39,2,73,1771,3,1,"ROMU",1,"ROMU",4,"",2012-03-19,"20004","",,"",6,5
"31299082020004","222444997010661",2011,39,2,73,1771,4,1,"ROMU",1,"ROMU",10,"",2012-03-19,"20004","",,"",6,5
"31299083020004","222444997010661",2011,39,2,73,1771,1,1,"ROPS",1,"ROPS",1,"",2012-03-19,"20004","",,"",6,5
"31299088020004","222444999010661",2011,39,2,9,1903,3,1,"LOJA",1,"LOJA",1,"",2012-03-19,"20004","",,"",6,5
"31299089020004","222444999010661",2011,39,2,9,1903,4,2,"LOJA",1,"LOJA",2,"",2012-03-19,"20004","",,"",6,5
"31299090020004","222444999010661",2011,39,2,9,1903,1,1,"ROMU",1,"ROMU",2,"",2012-03-19,"20004","",,"",6,5
"31299091020004","222444999010661",2011,39,2,9,1903,2,1,"ROMU",1,"ROMU",1,"",2012-03-19,"20004","",,"",6,5
"31299092020004","222444999010661",2011,39,2,9,1903,3,1,"ROMU",1,"ROMU",2,"",2012-03-19,"20004","",,"",6,5
"31299093020004","222444999010661",2011,39,2,9,1903,4,2,"ROMU",1,"ROMU",4,"",2012-03-19,"20004","",,"",6,5
"31295361020004","222443407010661",2011,39,1,25,2953,1,1,"LOJA",1,"LOJA",20,"",2012-03-19,"20004","",,"",6,5
"31295362020004","222443407010661",2011,39,1,25,2953,2,2,"LOJA",1,"LOJA",1,"",2012-03-19,"20004","",,"",6,5
"31295363020004","222443407010661",2011,39,1,25,2953,4,1,"LOJA",1,"LOJA",5,"",2012-03-19,"20004","",,"",6,5
"31295364020004","222443407010661",2011,39,1,25,2953,1,1,"LOMA6",1,"LOMA6",1,"",2012-03-19,"20004","",,"",6,5
"31295365020004","222443407010661",2011,39,1,25,2953,2,2,"LOMA6",1,"LOMA6",2,"",2012-03-19,"20004","",,"",6,5
"31295366020004","222443407010661",2011,39,1,25,2953,3,2,"LOMA6",1,"LOMA6",1,"",2012-03-19,"20004","",,"",6,5
"31295367020004","222443407010661",2011,39,1,25,2953,4,1,"LOMA6",1,"LOMA6",10,"",2012-03-19,"20004","",,"",6,5
"31295368020004","222443407010661",2011,39,1,25,2953,1,1,"ROMU",1,"ROMU",80,"",2012-03-19,"20004","",,"",6,5
"31295369020004","222443407010661",2011,39,1,25,2953,2,2,"ROMU",1,"ROMU",7,"",2012-03-19,"20004","",,"",6,5
"31295370020004","222443407010661",2011,39,1,25,2953,3,2,"ROMU",1,"ROMU",1,"",2012-03-19,"20004","",,"",6,5
"31295371020004","222443407010661",2011,39,1,25,2953,4,1,"ROMU",1,"ROMU",55,"",2012-03-19,"20004","",,"",6,5
"31296763020004","222444047010661",2011,39,6,147,4671,1,1,"ALPE4",1,"ALPE4",1,"",2012-03-19,"20004","",,"",6,5
"31296764020004","222444047010661",2011,39,6,147,4671,2,1,"ROMU",1,"ROMU",1,"",2012-03-19,"20004","",,"",6,5
"31299150020004","222445027010661",2011,39,1,15,4442,1,1,"CEOR7",1,"CEOR7",1,"",2012-03-19,"20004","",,"",6,5
"31299151020004","222445027010661",2011,39,1,15,4442,1,1,"ELAN",1,"ELAN",15,"",2012-03-19,"20004","",,"",6,5
"31299152020004","222445027010661",2011,39,1,15,4442,4,1,"ELAN",1,"ELAN",2,"",2012-03-19,"20004","",,"",6,5
"31299153020004","222445027010661",2011,39,1,15,4442,1,1,"LOJA",1,"LOJA",4,"",2012-03-19,"20004","",,"",6,5
"31299154020004","222445027010661",2011,39,1,15,4442,4,1,"LOJA",1,"LOJA",5,"",2012-03-19,"20004","",,"",6,5
"31299155020004","222445027010661",2011,39,1,15,4442,1,1,"LOMA6",1,"LOMA6",1,"",2012-03-19,"20004","",,"",6,5
"31299156020004","222445027010661",2011,39,1,15,4442,1,1,"ROMU",1,"ROMU",5,"",2012-03-19,"20004","",,"",6,5
"31299157020004","222445027010661",2011,39,1,15,4442,4,1,"ROMU",1,"ROMU",8,"",2012-03-19,"20004","",,"",6,5
"31299158020004","222445027010661",2011,39,1,15,4442,4,1,"ROPS",1,"ROPS",20,"",2012-03-19,"20004","",,"",6,5
"31299234020004","222445063010661",2011,39,5,165,2886,1,1,"ALPE4",1,"ALPE4",1,"",2012-03-19,"20004","",,"",6,5
"31299235020004","222445063010661",2011,39,5,165,2886,2,1,"ALPE4",1,"ALPE4",7,"",2012-03-19,"20004","",,"",6,5
"31299236020004","222445063010661",2011,39,5,165,2886,1,1,"LOMA6",1,"LOMA6",20,"",2012-03-19,"20004","",,"",6,5
"31299237020004","222445063010661",2011,39,5,165,2886,2,1,"LOMA6",1,"LOMA6",20,"",2012-03-19,"20004","",,"",6,5
"31299238020004","222445063010661",2011,39,5,165,2886,2,1,"LYNU",1,"LYNU",25,"",2012-03-19,"20004","",,"",6,5
"31295508020004","222443473010661",2011,39,3,111,3556,3,1,"ALPE4",1,"ALPE4",1,"",2012-03-19,"20004","",,"",6,5
"31295509020004","222443473010661",2011,39,3,111,3556,4,1,"ALPE4",1,"ALPE4",1,"",2012-03-19,"20004","",,"",6,5
"31295510020004","222443473010661",2011,39,3,111,3556,1,1,"BETH",1,"BETH",1,"",2012-03-19,"20004","",,"",6,5
"31295511020004","222443473010661",2011,39,3,111,3556,4,1,"BETH",1,"BETH",1,"",2012-03-19,"20004","",,"",6,5
"31295512020004","222443473010661",2011,39,3,111,3556,1,1,"CEOR7",1,"CEOR7",1,"",2012-03-19,"20004","",,"",6,5
"31295513020004","222443473010661",2011,39,3,111,3556,1,1,"ROMU",1,"ROMU",5,"",2012-03-19,"20004","",,"",6,5
"31295514020004","222443473010661",2011,39,3,111,3556,2,1,"ROMU",1,"ROMU",5,"",2012-03-19,"20004","",,"",6,5
"31295515020004","222443473010661",2011,39,3,111,3556,3,1,"ROMU",1,"ROMU",5,"",2012-03-19,"20004","",,"",6,5
"31295516020004","222443473010661",2011,39,3,111,3556,4,1,"ROMU",1,"ROMU",10,"",2012-03-19,"20004","",,"",6,5
"31295529020004","222443479010661",2011,39,3,19,5024,3,1,"ROMU",1,"ROMU",5,"",2012-03-19,"20004","",,"",6,5
"31295530020004","222443479010661",2011,39,3,19,5024,3,1,"ROPS",1,"ROPS",2,"",2012-03-19,"20004","",,"",6,5
"31296908020004","222444117010661",2011,39,4,43,1882,1,1,"ELUM",1,"ELUM",3,"",2012-03-19,"20004","",,"",6,5
"31296909020004","222444117010661",2011,39,4,43,1882,2,1,"ELUM",1,"ELUM",4,"",2012-03-19,"20004","",,"",6,5
"31296910020004","222444117010661",2011,39,4,43,1882,3,1,"ELUM",1,"ELUM",5,"",2012-03-19,"20004","",,"",6,5
"31296911020004","222444117010661",2011,39,4,43,1882,4,1,"ELUM",1,"ELUM",22,"",2012-03-19,"20004","",,"",6,5
"31296912020004","222444117010661",2011,39,4,43,1882,1,1,"LOMA6",1,"LOMA6",2,"",2012-03-19,"20004","",,"",6,5
"31296913020004","222444117010661",2011,39,4,43,1882,2,1,"LOMA6",1,"LOMA6",23,"",2012-03-19,"20004","",,"",6,5
"31296914020004","222444117010661",2011,39,4,43,1882,3,1,"LOMA6",1,"LOMA6",3,"",2012-03-19,"20004","",,"",6,5
"31296915020004","222444117010661",2011,39,4,43,1882,4,1,"LOMA6",1,"LOMA6",7,"",2012-03-19,"20004","",,"",6,5
"31296916020004","222444117010661",2011,39,4,43,1882,3,1,"ROMU",1,"ROMU",1,"",2012-03-19,"20004","",,"",6,5
"31296917020004","222444117010661",2011,39,4,43,1882,4,1,"ROMU",1,"ROMU",1,"",2012-03-19,"20004","",,"",6,5
"31299259020004","222445073010661",2011,39,1,87,927,1,1,"LOJA",1,"LOJA",1,"",2012-03-19,"20004","",,"",6,5
"31299260020004","222445073010661",2011,39,1,87,927,3,1,"LOJA",1,"LOJA",15,"",2012-03-19,"20004","",,"",6,5
"31299261020004","222445073010661",2011,39,1,87,927,4,1,"LOJA",1,"LOJA",1,"",2012-03-19,"20004","",,"",6,5
"31299262020004","222445073010661",2011,39,1,87,927,3,1,"LOMA6",1,"LOMA6",1,"",2012-03-19,"20004","",,"",6,5
"31299263020004","222445073010661",2011,39,1,87,927,3,1,"LONIC",1,"LONIC",4,"",2012-03-19,"20004","",,"",6,5
"31299264020004","222445073010661",2011,39,1,87,927,1,1,"ROMU",1,"ROMU",1,"",2012-03-19,"20004","",,"",6,5
"31299265020004","222445073010661",2011,39,1,87,927,3,1,"ROMU",1,"ROMU",25,"",2012-03-19,"20004","",,"",6,5
"31299266020004","222445073010661",2011,39,1,87,927,4,1,"ROMU",1,"ROMU",2,"",2012-03-19,"20004","",,"",6,5
"31299267020004","222445073010661",2011,39,1,87,927,1,1,"ROPS",1,"ROPS",1,"",2012-03-19,"20004","",,"",6,5
"31299268020004","222445073010661",2011,39,1,87,927,2,1,"ROPS",1,"ROPS",7,"",2012-03-19,"20004","",,"",6,5
"31299269020004","222445073010661",2011,39,1,87,927,3,1,"ROPS",1,"ROPS",9,"",2012-03-19,"20004","",,"",6,5
"31299282020004","222445079010661",2011,39,2,127,2058,3,2,"ROMU",1,"ROMU",1,"",2012-03-19,"20004","",,"",6,5
"31299310020004","222445091010661",2011,39,2,73,12472,1,1,"ELUM",1,"ELUM",7,"",2012-03-19,"20004","",,"",6,5
"31299311020004","222445091010661",2011,39,2,73,12472,3,1,"ELUM",1,"ELUM",1,"",2012-03-19,"20004","",,"",6,5
"31299312020004","222445091010661",2011,39,2,73,12472,4,1,"ELUM",1,"ELUM",16,"",2012-03-19,"20004","",,"",6,5
"31299313020004","222445091010661",2011,39,2,73,12472,4,1,"LOJA",1,"LOJA",1,"",2012-03-19,"20004","",,"",6,5
"31299314020004","222445091010661",2011,39,2,73,12472,1,1,"ROMU",1,"ROMU",5,"",2012-03-19,"20004","",,"",6,5
"31299315020004","222445091010661",2011,39,2,73,12472,2,1,"ROMU",1,"ROMU",1,"",2012-03-19,"20004","",,"",6,5
"31299316020004","222445091010661",2011,39,2,73,12472,3,1,"ROMU",1,"ROMU",4,"",2012-03-19,"20004","",,"",6,5
"31299317020004","222445091010661",2011,39,2,73,12472,4,1,"ROMU",1,"ROMU",2,"",2012-03-19,"20004","",,"",6,5
"31295539020004","222443483010661",2011,39,4,7,5776,2,2,"LOBE",1,"LOBE",1,"",2012-03-19,"20004","",,"",6,5
"31295540020004","222443483010661",2011,39,4,7,5776,2,2,"ROMU",1,"ROMU",15,"",2012-03-19,"20004","",,"",6,5
"31295612020004","222443517010661",2011,39,6,51,5282,2,2,"ALPE4",1,"ALPE4",1,"",2012-03-19,"20004","",,"",6,5
"31295614020004","222443517010661",2011,39,6,51,5282,2,2,"LOMA6",1,"LOMA6",4,"",2012-03-19,"20004","",,"",6,5
"31296977020004","222444145010661",2011,39,6,33,4995,1,1,"ALPE4",1,"ALPE4",4,"",2012-03-19,"20004","",,"",6,5
"31296978020004","222444145010661",2011,39,6,33,4995,4,1,"ALPE4",1,"ALPE4",1,"",2012-03-19,"20004","",,"",6,5
"31296979020004","222444145010661",2011,39,6,33,4995,2,1,"CIAR4",1,"CIAR4",1,"",2012-03-19,"20004","",,"",6,5
