"CN","EVAL_CN","RSCD","EVALID","ESTN_UNIT","ESTN_UNIT_DESCR","STATECD","AREALAND_EU","AREATOT_EU","AREA_USED","AREA_SOURCE","P1PNTCNT_EU","P1SOURCE","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"107116580010661","107113896010661",24,399105,97,"97",39,275736,0,275736,"US CENSUS 1990",1379,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116581010661","107113896010661",24,399105,99,"99",39,264026,0,264026,"US CENSUS 1990",1320,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116582010661","107113896010661",24,399105,101,"101",39,239390,0,239390,"US CENSUS 1990",1197,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116583010661","107113896010661",24,399105,103,"103",39,305348,0,305348,"US CENSUS 1990",1527,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116584010661","107113896010661",24,399105,105,"105",39,274256,0,274256,"US CENSUS 1990",1371,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116585010661","107113896010661",24,399105,107,"107",39,324636,0,324636,"US CENSUS 1990",1623,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116586010661","107113896010661",24,399105,109,"109",39,413017,0,413017,"US CENSUS 1990",2065,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116587010661","107113896010661",24,399105,111,"111",39,293014,0,293014,"US CENSUS 1990",1464,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116588010661","107113896010661",24,399105,113,"113",39,271278,0,271278,"US CENSUS 1990",1357,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116589010661","107113896010661",24,399105,115,"115",39,290783,0,290783,"US CENSUS 1990",1455,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116590010661","107113896010661",24,399105,117,"117",39,239674,0,239674,"US CENSUS 1990",1199,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116591010661","107113896010661",24,399105,119,"119",39,421248,0,421248,"US CENSUS 1990",2106,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116592010661","107113896010661",24,399105,121,"121",39,255030,0,255030,"US CENSUS 1990",1275,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116593010661","107113896010661",24,399105,123,"123",39,144850,0,144850,"US CENSUS 1990",724,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116594010661","107113896010661",24,399105,125,"125",39,266967,0,266967,"US CENSUS 1990",1335,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116595010661","107113896010661",24,399105,127,"127",39,220703,0,220703,"US CENSUS 1990",1103,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116596010661","107113896010661",24,399105,129,"129",39,301530,0,301530,"US CENSUS 1990",1508,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116597010661","107113896010661",24,399105,131,"131",39,327283,0,327283,"US CENSUS 1990",1637,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116598010661","107113896010661",24,399105,133,"133",39,330714,0,330714,"US CENSUS 1990",1654,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116599010661","107113896010661",24,399105,135,"135",39,252743,0,252743,"US CENSUS 1990",1264,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116600010661","107113896010661",24,399105,137,"137",39,352246,0,352246,"US CENSUS 1990",1761,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116601010661","107113896010661",24,399105,139,"139",39,289014,0,289014,"US CENSUS 1990",1444,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116602010661","107113896010661",24,399105,141,"141",39,465293,0,465293,"US CENSUS 1990",2326,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116603010661","107113896010661",24,399105,143,"143",39,240006,0,240006,"US CENSUS 1990",1200,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116604010661","107113896010661",24,399105,145,"145",39,378904,0,378904,"US CENSUS 1990",1894,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116605010661","107113896010661",24,399105,147,"147",39,350381,0,350381,"US CENSUS 1990",1752,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116606010661","107113896010661",24,399105,149,"149",39,302798,0,302798,"US CENSUS 1990",1514,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116607010661","107113896010661",24,399105,153,"153",39,250998,0,250998,"US CENSUS 1990",1255,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116608010661","107113896010661",24,399105,155,"155",39,397286,0,397286,"US CENSUS 1990",1987,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116609010661","107113896010661",24,399105,157,"157",39,363075,0,363075,"US CENSUS 1990",1815,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116610010661","107113896010661",24,399105,159,"159",39,231648,0,231648,"US CENSUS 1990",1158,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116611010661","107113896010661",24,399105,161,"161",39,137715,0,137715,"US CENSUS 1990",688,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116612010661","107113896010661",24,399105,163,"163",39,276630,0,276630,"US CENSUS 1990",1383,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116613010661","107113896010661",24,399105,165,"165",39,269804,0,269804,"US CENSUS 1990",1350,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116614010661","107113896010661",24,399105,167,"167",39,382177,0,382177,"US CENSUS 1990",1911,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116615010661","107113896010661",24,399105,169,"169",39,401989,0,401989,"US CENSUS 1990",2011,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116616010661","107113896010661",24,399105,171,"171",39,289296,0,289296,"US CENSUS 1990",1446,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116617010661","107113896010661",24,399105,173,"173",39,407021,0,407021,"US CENSUS 1990",2036,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116618010661","107113896010661",24,399105,175,"175",39,263962,0,263962,"US CENSUS 1990",1320,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116619010661","107113896010661",24,399105,998,"998",39,63725,0,63725,"US CENSUS 1990",318,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116383010661","107113894010661",24,399103,55,"55",39,287885,0,287885,"US CENSUS 1990",1441,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116384010661","107113894010661",24,399103,57,"57",39,267350,0,267350,"US CENSUS 1990",1336,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116385010661","107113894010661",24,399103,59,"59",39,329110,0,329110,"US CENSUS 1990",1646,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116386010661","107113894010661",24,399103,61,"61",39,302449,0,302449,"US CENSUS 1990",1513,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116387010661","107113894010661",24,399103,63,"63",39,338424,0,338424,"US CENSUS 1990",1693,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116388010661","107113894010661",24,399103,65,"65",39,305706,0,305706,"US CENSUS 1990",1529,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116389010661","107113894010661",24,399103,67,"67",39,258291,0,258291,"US CENSUS 1990",1292,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116390010661","107113894010661",24,399103,69,"69",39,270987,0,270987,"US CENSUS 1990",1355,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116391010661","107113894010661",24,399103,71,"71",39,351865,0,351865,"US CENSUS 1990",1760,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116392010661","107113894010661",24,399103,73,"73",39,261120,0,261120,"US CENSUS 1990",1305,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116393010661","107113894010661",24,399103,75,"75",39,270729,0,270729,"US CENSUS 1990",1354,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116394010661","107113894010661",24,399103,77,"77",39,338162,0,338162,"US CENSUS 1990",1691,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116395010661","107113894010661",24,399103,79,"79",39,266822,0,266822,"US CENSUS 1990",1333,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116396010661","107113894010661",24,399103,81,"81",39,261362,0,261362,"US CENSUS 1990",1305,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116397010661","107113894010661",24,399103,83,"83",39,337364,0,337364,"US CENSUS 1990",1687,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116398010661","107113894010661",24,399103,85,"85",39,107133,0,107133,"US CENSUS 1990",536,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116399010661","107113894010661",24,399103,87,"87",39,242387,0,242387,"US CENSUS 1990",1211,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116400010661","107113894010661",24,399103,89,"89",39,432560,0,432560,"US CENSUS 1990",2163,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116401010661","107113894010661",24,399103,91,"91",39,288748,0,288748,"US CENSUS 1990",1444,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116402010661","107113894010661",24,399103,93,"93",39,285137,0,285137,"US CENSUS 1990",1426,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116403010661","107113894010661",24,399103,95,"95",39,199269,0,199269,"US CENSUS 1990",997,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116404010661","107113894010661",24,399103,97,"97",39,275736,0,275736,"US CENSUS 1990",1379,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116405010661","107113894010661",24,399103,99,"99",39,264026,0,264026,"US CENSUS 1990",1320,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116406010661","107113894010661",24,399103,101,"101",39,239390,0,239390,"US CENSUS 1990",1197,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116407010661","107113894010661",24,399103,103,"103",39,305348,0,305348,"US CENSUS 1990",1527,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116408010661","107113894010661",24,399103,105,"105",39,274256,0,274256,"US CENSUS 1990",1371,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116409010661","107113894010661",24,399103,107,"107",39,324636,0,324636,"US CENSUS 1990",1623,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116410010661","107113894010661",24,399103,109,"109",39,413017,0,413017,"US CENSUS 1990",2065,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116411010661","107113894010661",24,399103,111,"111",39,293014,0,293014,"US CENSUS 1990",1464,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116412010661","107113894010661",24,399103,113,"113",39,271278,0,271278,"US CENSUS 1990",1357,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116413010661","107113894010661",24,399103,115,"115",39,290783,0,290783,"US CENSUS 1990",1455,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116414010661","107113894010661",24,399103,117,"117",39,239674,0,239674,"US CENSUS 1990",1199,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116415010661","107113894010661",24,399103,119,"119",39,421248,0,421248,"US CENSUS 1990",2106,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116416010661","107113894010661",24,399103,121,"121",39,255030,0,255030,"US CENSUS 1990",1275,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116417010661","107113894010661",24,399103,123,"123",39,144850,0,144850,"US CENSUS 1990",724,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116418010661","107113894010661",24,399103,125,"125",39,266967,0,266967,"US CENSUS 1990",1335,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116419010661","107113894010661",24,399103,127,"127",39,220703,0,220703,"US CENSUS 1990",1103,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116420010661","107113894010661",24,399103,129,"129",39,301530,0,301530,"US CENSUS 1990",1508,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116421010661","107113894010661",24,399103,131,"131",39,327283,0,327283,"US CENSUS 1990",1637,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116422010661","107113894010661",24,399103,133,"133",39,330714,0,330714,"US CENSUS 1990",1654,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116423010661","107113894010661",24,399103,135,"135",39,252743,0,252743,"US CENSUS 1990",1264,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116424010661","107113894010661",24,399103,137,"137",39,352246,0,352246,"US CENSUS 1990",1761,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116425010661","107113894010661",24,399103,139,"139",39,289014,0,289014,"US CENSUS 1990",1444,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116426010661","107113894010661",24,399103,141,"141",39,465293,0,465293,"US CENSUS 1990",2326,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116427010661","107113894010661",24,399103,143,"143",39,240006,0,240006,"US CENSUS 1990",1200,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116428010661","107113894010661",24,399103,145,"145",39,378904,0,378904,"US CENSUS 1990",1894,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116429010661","107113894010661",24,399103,147,"147",39,350381,0,350381,"US CENSUS 1990",1752,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116430010661","107113894010661",24,399103,149,"149",39,302798,0,302798,"US CENSUS 1990",1514,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116431010661","107113894010661",24,399103,153,"153",39,250998,0,250998,"US CENSUS 1990",1255,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116432010661","107113894010661",24,399103,155,"155",39,397286,0,397286,"US CENSUS 1990",1987,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116433010661","107113894010661",24,399103,157,"157",39,363075,0,363075,"US CENSUS 1990",1815,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116434010661","107113894010661",24,399103,159,"159",39,231648,0,231648,"US CENSUS 1990",1158,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116435010661","107113894010661",24,399103,161,"161",39,137715,0,137715,"US CENSUS 1990",688,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116436010661","107113894010661",24,399103,163,"163",39,276630,0,276630,"US CENSUS 1990",1383,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116437010661","107113894010661",24,399103,165,"165",39,269804,0,269804,"US CENSUS 1990",1350,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116438010661","107113894010661",24,399103,167,"167",39,382177,0,382177,"US CENSUS 1990",1911,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116439010661","107113894010661",24,399103,169,"169",39,401989,0,401989,"US CENSUS 1990",2011,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116440010661","107113894010661",24,399103,171,"171",39,289296,0,289296,"US CENSUS 1990",1446,"","",2007-09-21,"10661","",2012-01-03,"20004"
"107116441010661","107113894010661",24,399103,173,"173",39,407021,0,407021,"US CENSUS 1990",2036,"","",2007-09-21,"10661","",2012-01-03,"20004"
"36573462020004","36573438020004",24,391100,1,"Inland Census Water Unit 1",39,,20660.4,20660.4,"Pixel count",92899,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573463020004","36573438020004",24,391100,2,"Inland Census Water Unit 2",39,,11828.4,11828.4,"Pixel count",53187,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573464020004","36573438020004",24,391100,3,"Inland Census Water Unit 3",39,,30199.2,30199.2,"Pixel count",135791,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573465020004","36573438020004",24,391100,4,"Inland Census Water Unit 4",39,,73822.5,73822.5,"Pixel count",331943,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573466020004","36573438020004",24,391100,5,"Inland Census Water Unit 5",39,,28237.6,28237.6,"Pixel count",126971,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573467020004","36573438020004",24,391100,6,"Inland Census Water Unit 6",39,,76855.1,76855.1,"Pixel count",345578,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573468020004","36573438020004",24,391100,7,"Private Unit 1",39,,3030582.4,3030582.4,"Pixel count",13627037,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573469020004","36573438020004",24,391100,8,"Private Unit 2",39,,1883888,1883888,"Pixel count",8470916,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573470020004","36573438020004",24,391100,9,"Private Unit 3",39,,3256322.7,3256322.7,"Pixel count",14642079,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573471020004","36573438020004",24,391100,10,"Private Unit 4",39,,4921977.3,4921977.3,"Pixel count",22131706,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573472020004","36573438020004",24,391100,11,"Private Unit 5",39,,4723389.2,4723389.2,"Pixel count",21238753,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573473020004","36573438020004",24,391100,12,"Private Unit 6",39,,7430720.2,7430720.2,"Pixel count",33412286,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573474020004","36573438020004",24,391100,13,"Public Unit 1",39,,174704.4,174704.4,"Pixel count",785559,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573475020004","36573438020004",24,391100,14,"Public Unit 2",39,,76026.6,76026.6,"Pixel count",341854,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573476020004","36573438020004",24,391100,15,"Public Unit 3",39,,136665.4,136665.4,"Pixel count",614517,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573477020004","36573438020004",24,391100,16,"Public Unit 4",39,,182991.2,182991.2,"Pixel count",822821,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573478020004","36573438020004",24,391100,17,"Public Unit 5",39,,75698.8,75698.8,"Pixel count",340379,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573479020004","36573438020004",24,391100,18,"Public Unit 6",39,,76257.6,76257.6,"Pixel count",342894,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573480020004","36573438020004",24,391100,19,"Wayne NF",39,,237691.9,237691.9,"Pixel count",1068783,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573482020004","36573439020004",24,391101,1,"Inland Census Water Unit 1",39,,20660.4,20660.4,"Pixel count",92899,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573483020004","36573439020004",24,391101,2,"Inland Census Water Unit 2",39,,11828.4,11828.4,"Pixel count",53187,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573484020004","36573439020004",24,391101,3,"Inland Census Water Unit 3",39,,30199.2,30199.2,"Pixel count",135791,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573485020004","36573439020004",24,391101,4,"Inland Census Water Unit 4",39,,73822.5,73822.5,"Pixel count",331943,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573486020004","36573439020004",24,391101,5,"Inland Census Water Unit 5",39,,28237.6,28237.6,"Pixel count",126971,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573487020004","36573439020004",24,391101,6,"Inland Census Water Unit 6",39,,76855.1,76855.1,"Pixel count",345578,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573488020004","36573439020004",24,391101,7,"Private Unit 1",39,,3030582.4,3030582.4,"Pixel count",13627037,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573489020004","36573439020004",24,391101,8,"Private Unit 2",39,,1883888,1883888,"Pixel count",8470916,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573490020004","36573439020004",24,391101,9,"Private Unit 3",39,,3256322.7,3256322.7,"Pixel count",14642079,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573491020004","36573439020004",24,391101,10,"Private Unit 4",39,,4921977.3,4921977.3,"Pixel count",22131706,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573492020004","36573439020004",24,391101,11,"Private Unit 5",39,,4723389.2,4723389.2,"Pixel count",21238753,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573493020004","36573439020004",24,391101,12,"Private Unit 6",39,,7430720.2,7430720.2,"Pixel count",33412286,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573494020004","36573439020004",24,391101,13,"Public Unit 1",39,,174704.4,174704.4,"Pixel count",785559,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
"36573495020004","36573439020004",24,391101,14,"Public Unit 2",39,,76026.6,76026.6,"Pixel count",341854,"NLCD LANDSAT 2001 Tree Canopy Cover","",2012-05-18,"20004","",2014-05-20,"489998"
